file name, index, score
alpaca_cleaned_dataset, 14878, 0.077905
alpaca_cleaned_dataset, 40174, 0.077902
alpaca_cleaned_dataset, 45212, 0.077902
alpaca_cleaned_dataset, 42727, 0.077892
alpaca_cleaned_dataset, 40950, 0.077884
alpaca_cleaned_dataset, 24951, 0.077878
alpaca_cleaned_dataset, 31980, 0.077853
alpaca_cleaned_dataset, 19968, 0.07785
alpaca_cleaned_dataset, 31437, 0.077842
alpaca_cleaned_dataset, 25399, 0.07784
alpaca_cleaned_dataset, 4215, 0.077838
alpaca_cleaned_dataset, 6717, 0.077832
alpaca_cleaned_dataset, 43332, 0.077829
alpaca_cleaned_dataset, 49428, 0.077829
alpaca_cleaned_dataset, 48110, 0.077811
alpaca_cleaned_dataset, 21308, 0.077797
alpaca_cleaned_dataset, 31654, 0.077788
alpaca_cleaned_dataset, 2778, 0.077786
alpaca_cleaned_dataset, 34351, 0.077774
alpaca_cleaned_dataset, 41444, 0.077773
alpaca_cleaned_dataset, 14270, 0.07777
alpaca_cleaned_dataset, 51741, 0.077763
alpaca_cleaned_dataset, 22177, 0.077738
alpaca_cleaned_dataset, 2743, 0.077723
alpaca_cleaned_dataset, 18667, 0.077722
alpaca_cleaned_dataset, 48294, 0.077709
alpaca_cleaned_dataset, 45146, 0.077694
alpaca_cleaned_dataset, 4787, 0.077692
alpaca_cleaned_dataset, 11026, 0.07769
alpaca_cleaned_dataset, 50615, 0.077688
alpaca_cleaned_dataset, 32069, 0.077686
alpaca_cleaned_dataset, 30772, 0.077684
alpaca_cleaned_dataset, 2458, 0.077683
alpaca_cleaned_dataset, 8166, 0.077683
alpaca_cleaned_dataset, 41335, 0.077673
alpaca_cleaned_dataset, 48114, 0.077662
alpaca_cleaned_dataset, 18171, 0.077662
alpaca_cleaned_dataset, 30888, 0.077661
alpaca_cleaned_dataset, 43997, 0.077654
alpaca_cleaned_dataset, 25930, 0.077641
alpaca_cleaned_dataset, 26451, 0.07764
alpaca_cleaned_dataset, 8245, 0.077614
alpaca_cleaned_dataset, 2647, 0.077612
alpaca_cleaned_dataset, 51538, 0.077598
alpaca_cleaned_dataset, 288, 0.077588
alpaca_cleaned_dataset, 2312, 0.077582
alpaca_cleaned_dataset, 39635, 0.077579
alpaca_cleaned_dataset, 22083, 0.077578
alpaca_cleaned_dataset, 45390, 0.077567
alpaca_cleaned_dataset, 3154, 0.077559
alpaca_cleaned_dataset, 37795, 0.077546
alpaca_cleaned_dataset, 23363, 0.077539
alpaca_cleaned_dataset, 811, 0.077528
alpaca_cleaned_dataset, 37801, 0.077523
alpaca_cleaned_dataset, 42105, 0.077517
alpaca_cleaned_dataset, 44779, 0.077516
alpaca_cleaned_dataset, 3010, 0.077497
alpaca_cleaned_dataset, 30265, 0.077496
alpaca_cleaned_dataset, 13744, 0.077493
alpaca_cleaned_dataset, 19078, 0.077488
alpaca_cleaned_dataset, 17890, 0.077487
alpaca_cleaned_dataset, 13302, 0.077486
alpaca_cleaned_dataset, 27940, 0.077475
alpaca_cleaned_dataset, 13648, 0.077473
alpaca_cleaned_dataset, 49129, 0.077473
alpaca_cleaned_dataset, 3109, 0.077457
alpaca_cleaned_dataset, 13536, 0.077446
alpaca_cleaned_dataset, 50329, 0.077442
alpaca_cleaned_dataset, 10766, 0.077441
alpaca_cleaned_dataset, 15581, 0.077421
alpaca_cleaned_dataset, 38993, 0.077411
alpaca_cleaned_dataset, 20834, 0.077383
alpaca_cleaned_dataset, 9581, 0.077381
alpaca_cleaned_dataset, 18314, 0.077374
alpaca_cleaned_dataset, 20752, 0.07734
alpaca_cleaned_dataset, 28437, 0.07734
alpaca_cleaned_dataset, 36882, 0.077337
alpaca_cleaned_dataset, 28338, 0.077335
alpaca_cleaned_dataset, 29633, 0.077325
alpaca_cleaned_dataset, 22299, 0.077312
alpaca_cleaned_dataset, 1171, 0.077311
alpaca_cleaned_dataset, 41851, 0.07731
alpaca_cleaned_dataset, 46816, 0.077309
alpaca_cleaned_dataset, 35759, 0.077284
alpaca_cleaned_dataset, 34868, 0.07728
alpaca_cleaned_dataset, 3477, 0.077252
alpaca_cleaned_dataset, 49725, 0.077249
alpaca_cleaned_dataset, 4616, 0.077245
alpaca_cleaned_dataset, 25687, 0.077241
alpaca_cleaned_dataset, 41772, 0.077235
alpaca_cleaned_dataset, 49813, 0.077233
alpaca_cleaned_dataset, 50924, 0.07723
alpaca_cleaned_dataset, 16970, 0.077218
alpaca_cleaned_dataset, 31127, 0.077209
alpaca_cleaned_dataset, 48273, 0.077192
alpaca_cleaned_dataset, 20832, 0.07719
alpaca_cleaned_dataset, 36605, 0.077183
alpaca_cleaned_dataset, 7142, 0.077182
alpaca_cleaned_dataset, 33001, 0.077182
alpaca_cleaned_dataset, 45848, 0.077162
alpaca_cleaned_dataset, 29906, 0.077147
alpaca_cleaned_dataset, 23923, 0.077145
alpaca_cleaned_dataset, 41963, 0.077138
alpaca_cleaned_dataset, 23349, 0.077128
alpaca_cleaned_dataset, 38066, 0.077115
alpaca_cleaned_dataset, 3711, 0.07711
alpaca_cleaned_dataset, 32681, 0.077108
alpaca_cleaned_dataset, 7936, 0.077101
alpaca_cleaned_dataset, 10900, 0.077082
alpaca_cleaned_dataset, 41769, 0.07708
alpaca_cleaned_dataset, 38708, 0.077046
alpaca_cleaned_dataset, 30458, 0.077031
alpaca_cleaned_dataset, 27743, 0.077029
alpaca_cleaned_dataset, 10094, 0.077022
alpaca_cleaned_dataset, 18842, 0.077022
alpaca_cleaned_dataset, 40848, 0.07702
alpaca_cleaned_dataset, 12474, 0.077019
alpaca_cleaned_dataset, 32361, 0.077014
alpaca_cleaned_dataset, 41385, 0.077007
alpaca_cleaned_dataset, 17492, 0.077003
alpaca_cleaned_dataset, 5764, 0.077
alpaca_cleaned_dataset, 17188, 0.076998
alpaca_cleaned_dataset, 39132, 0.076989
alpaca_cleaned_dataset, 41079, 0.07698
alpaca_cleaned_dataset, 43682, 0.076966
alpaca_cleaned_dataset, 44693, 0.076955
alpaca_cleaned_dataset, 50658, 0.076952
alpaca_cleaned_dataset, 21955, 0.076944
alpaca_cleaned_dataset, 4854, 0.076944
alpaca_cleaned_dataset, 45852, 0.076943
alpaca_cleaned_dataset, 20728, 0.076939
alpaca_cleaned_dataset, 34622, 0.076934
alpaca_cleaned_dataset, 21016, 0.076929
alpaca_cleaned_dataset, 35108, 0.076919
alpaca_cleaned_dataset, 44724, 0.076914
alpaca_cleaned_dataset, 6434, 0.076903
alpaca_cleaned_dataset, 36752, 0.076902
alpaca_cleaned_dataset, 51751, 0.076895
alpaca_cleaned_dataset, 26969, 0.076879
alpaca_cleaned_dataset, 10486, 0.076876
alpaca_cleaned_dataset, 10117, 0.076874
alpaca_cleaned_dataset, 517, 0.076869
alpaca_cleaned_dataset, 45845, 0.076866
alpaca_cleaned_dataset, 42439, 0.076863
alpaca_cleaned_dataset, 1315, 0.076844
alpaca_cleaned_dataset, 33701, 0.076841
alpaca_cleaned_dataset, 34800, 0.076838
alpaca_cleaned_dataset, 9081, 0.076823
alpaca_cleaned_dataset, 31446, 0.076801
alpaca_cleaned_dataset, 20741, 0.0768
alpaca_cleaned_dataset, 33670, 0.076791
alpaca_cleaned_dataset, 19126, 0.076767
alpaca_cleaned_dataset, 8905, 0.076765
alpaca_cleaned_dataset, 6572, 0.076764
alpaca_cleaned_dataset, 32788, 0.076763
alpaca_cleaned_dataset, 34897, 0.076762
alpaca_cleaned_dataset, 559, 0.076762
alpaca_cleaned_dataset, 31405, 0.076751
alpaca_cleaned_dataset, 15707, 0.076744
alpaca_cleaned_dataset, 33479, 0.076739
alpaca_cleaned_dataset, 47024, 0.076735
alpaca_cleaned_dataset, 44319, 0.076714
alpaca_cleaned_dataset, 37532, 0.076709
alpaca_cleaned_dataset, 18636, 0.076703
alpaca_cleaned_dataset, 21202, 0.076698
alpaca_cleaned_dataset, 33407, 0.076692
alpaca_cleaned_dataset, 28326, 0.076683
alpaca_cleaned_dataset, 33339, 0.076676
alpaca_cleaned_dataset, 24553, 0.076674
alpaca_cleaned_dataset, 14867, 0.076667
alpaca_cleaned_dataset, 32666, 0.076666
alpaca_cleaned_dataset, 49949, 0.076649
alpaca_cleaned_dataset, 13826, 0.076648
alpaca_cleaned_dataset, 32221, 0.076645
alpaca_cleaned_dataset, 37133, 0.076625
alpaca_cleaned_dataset, 27748, 0.076623
alpaca_cleaned_dataset, 31364, 0.076618
alpaca_cleaned_dataset, 34803, 0.07661
alpaca_cleaned_dataset, 29665, 0.07659
alpaca_cleaned_dataset, 13840, 0.07658
alpaca_cleaned_dataset, 43123, 0.07658
alpaca_cleaned_dataset, 50327, 0.07657
alpaca_cleaned_dataset, 32416, 0.076563
alpaca_cleaned_dataset, 48602, 0.07655
alpaca_cleaned_dataset, 21838, 0.076548
alpaca_cleaned_dataset, 4747, 0.076545
alpaca_cleaned_dataset, 38594, 0.076543
alpaca_cleaned_dataset, 34327, 0.076535
alpaca_cleaned_dataset, 36332, 0.076528
alpaca_cleaned_dataset, 2537, 0.076518
alpaca_cleaned_dataset, 3008, 0.076515
alpaca_cleaned_dataset, 46267, 0.076511
alpaca_cleaned_dataset, 37070, 0.076509
alpaca_cleaned_dataset, 43800, 0.076509
alpaca_cleaned_dataset, 50127, 0.076499
alpaca_cleaned_dataset, 38800, 0.076496
alpaca_cleaned_dataset, 24035, 0.076495
alpaca_cleaned_dataset, 17698, 0.076489
alpaca_cleaned_dataset, 7972, 0.076481
alpaca_cleaned_dataset, 33918, 0.076479
alpaca_cleaned_dataset, 2266, 0.076478
alpaca_cleaned_dataset, 40784, 0.076454
alpaca_cleaned_dataset, 14561, 0.076437
alpaca_cleaned_dataset, 3920, 0.07643
alpaca_cleaned_dataset, 32365, 0.076429
alpaca_cleaned_dataset, 32268, 0.076419
alpaca_cleaned_dataset, 35591, 0.076417
alpaca_cleaned_dataset, 4828, 0.07641
alpaca_cleaned_dataset, 45540, 0.076391
alpaca_cleaned_dataset, 48326, 0.076364
alpaca_cleaned_dataset, 32830, 0.076364
alpaca_cleaned_dataset, 27634, 0.076362
alpaca_cleaned_dataset, 2297, 0.076349
alpaca_cleaned_dataset, 30089, 0.076348
alpaca_cleaned_dataset, 12234, 0.076343
alpaca_cleaned_dataset, 8045, 0.076336
alpaca_cleaned_dataset, 22874, 0.076334
alpaca_cleaned_dataset, 12734, 0.07633
alpaca_cleaned_dataset, 42449, 0.076319
alpaca_cleaned_dataset, 11175, 0.076296
alpaca_cleaned_dataset, 32688, 0.076278
alpaca_cleaned_dataset, 17946, 0.07627
alpaca_cleaned_dataset, 40847, 0.076268
alpaca_cleaned_dataset, 9547, 0.076257
alpaca_cleaned_dataset, 8125, 0.076253
alpaca_cleaned_dataset, 51511, 0.076249
alpaca_cleaned_dataset, 22210, 0.076247
alpaca_cleaned_dataset, 49979, 0.076245
alpaca_cleaned_dataset, 20760, 0.076243
alpaca_cleaned_dataset, 1839, 0.076232
alpaca_cleaned_dataset, 26633, 0.076222
alpaca_cleaned_dataset, 24018, 0.076222
alpaca_cleaned_dataset, 753, 0.076218
alpaca_cleaned_dataset, 40392, 0.076212
alpaca_cleaned_dataset, 41220, 0.076191
alpaca_cleaned_dataset, 28738, 0.076188
alpaca_cleaned_dataset, 15042, 0.076187
alpaca_cleaned_dataset, 51631, 0.076167
alpaca_cleaned_dataset, 31188, 0.076166
alpaca_cleaned_dataset, 36709, 0.076163
alpaca_cleaned_dataset, 25847, 0.076163
alpaca_cleaned_dataset, 23747, 0.076149
alpaca_cleaned_dataset, 47492, 0.076147
alpaca_cleaned_dataset, 8149, 0.07614
alpaca_cleaned_dataset, 45439, 0.076136
alpaca_cleaned_dataset, 3448, 0.076119
alpaca_cleaned_dataset, 20623, 0.076119
alpaca_cleaned_dataset, 13218, 0.07611
alpaca_cleaned_dataset, 7222, 0.076098
alpaca_cleaned_dataset, 1298, 0.076097
alpaca_cleaned_dataset, 42738, 0.076092
alpaca_cleaned_dataset, 4670, 0.076091
alpaca_cleaned_dataset, 31146, 0.07609
alpaca_cleaned_dataset, 14336, 0.076077
alpaca_cleaned_dataset, 8732, 0.076069
alpaca_cleaned_dataset, 34086, 0.076069
alpaca_cleaned_dataset, 35755, 0.076052
alpaca_cleaned_dataset, 41314, 0.076046
alpaca_cleaned_dataset, 1968, 0.076042
alpaca_cleaned_dataset, 23117, 0.076042
alpaca_cleaned_dataset, 22092, 0.07604
alpaca_cleaned_dataset, 37904, 0.07604
alpaca_cleaned_dataset, 37016, 0.076034
alpaca_cleaned_dataset, 36436, 0.076031
alpaca_cleaned_dataset, 28685, 0.076027
alpaca_cleaned_dataset, 16609, 0.076002
alpaca_cleaned_dataset, 3918, 0.076
alpaca_cleaned_dataset, 24935, 0.075991
alpaca_cleaned_dataset, 15667, 0.07599
alpaca_cleaned_dataset, 13831, 0.075988
alpaca_cleaned_dataset, 41931, 0.075986
alpaca_cleaned_dataset, 51070, 0.075983
alpaca_cleaned_dataset, 46638, 0.075979
alpaca_cleaned_dataset, 27154, 0.075976
alpaca_cleaned_dataset, 2493, 0.075975
alpaca_cleaned_dataset, 2684, 0.075973
alpaca_cleaned_dataset, 47962, 0.075967
alpaca_cleaned_dataset, 46787, 0.075957
alpaca_cleaned_dataset, 13028, 0.07595
alpaca_cleaned_dataset, 2381, 0.07595
alpaca_cleaned_dataset, 1924, 0.075942
alpaca_cleaned_dataset, 19483, 0.075936
alpaca_cleaned_dataset, 22351, 0.075929
alpaca_cleaned_dataset, 2712, 0.07592
alpaca_cleaned_dataset, 14449, 0.075909
alpaca_cleaned_dataset, 11250, 0.075905
alpaca_cleaned_dataset, 19249, 0.0759
alpaca_cleaned_dataset, 19696, 0.075897
alpaca_cleaned_dataset, 13765, 0.075889
alpaca_cleaned_dataset, 4943, 0.075885
alpaca_cleaned_dataset, 2910, 0.07588
alpaca_cleaned_dataset, 37898, 0.075875
alpaca_cleaned_dataset, 17831, 0.075871
alpaca_cleaned_dataset, 32923, 0.075866
alpaca_cleaned_dataset, 6504, 0.075846
alpaca_cleaned_dataset, 44577, 0.075825
alpaca_cleaned_dataset, 34667, 0.075824
alpaca_cleaned_dataset, 35348, 0.075823
alpaca_cleaned_dataset, 32948, 0.075822
alpaca_cleaned_dataset, 22935, 0.075814
alpaca_cleaned_dataset, 43304, 0.075804
alpaca_cleaned_dataset, 7496, 0.075796
alpaca_cleaned_dataset, 40730, 0.075795
alpaca_cleaned_dataset, 20828, 0.075793
alpaca_cleaned_dataset, 6603, 0.075785
alpaca_cleaned_dataset, 21543, 0.075784
alpaca_cleaned_dataset, 43382, 0.075784
alpaca_cleaned_dataset, 34509, 0.075782
alpaca_cleaned_dataset, 23613, 0.075774
alpaca_cleaned_dataset, 43765, 0.075769
alpaca_cleaned_dataset, 39737, 0.075769
alpaca_cleaned_dataset, 19193, 0.075767
alpaca_cleaned_dataset, 22618, 0.075753
alpaca_cleaned_dataset, 28013, 0.075747
alpaca_cleaned_dataset, 15576, 0.075739
alpaca_cleaned_dataset, 22748, 0.075729
alpaca_cleaned_dataset, 33323, 0.075726
alpaca_cleaned_dataset, 44110, 0.075724
alpaca_cleaned_dataset, 2149, 0.075723
alpaca_cleaned_dataset, 29238, 0.07572
alpaca_cleaned_dataset, 40301, 0.075693
alpaca_cleaned_dataset, 49014, 0.075683
alpaca_cleaned_dataset, 46685, 0.075677
alpaca_cleaned_dataset, 49329, 0.075672
alpaca_cleaned_dataset, 28842, 0.075659
alpaca_cleaned_dataset, 8920, 0.075655
alpaca_cleaned_dataset, 8053, 0.075645
alpaca_cleaned_dataset, 814, 0.075632
alpaca_cleaned_dataset, 11064, 0.07563
alpaca_cleaned_dataset, 22582, 0.075618
alpaca_cleaned_dataset, 23636, 0.075616
alpaca_cleaned_dataset, 43252, 0.075611
alpaca_cleaned_dataset, 6235, 0.075608
alpaca_cleaned_dataset, 15409, 0.075606
alpaca_cleaned_dataset, 44533, 0.075603
alpaca_cleaned_dataset, 36723, 0.075602
alpaca_cleaned_dataset, 31852, 0.075595
alpaca_cleaned_dataset, 43219, 0.07559
alpaca_cleaned_dataset, 10860, 0.075587
alpaca_cleaned_dataset, 31380, 0.07555
alpaca_cleaned_dataset, 48946, 0.075543
alpaca_cleaned_dataset, 25172, 0.075542
alpaca_cleaned_dataset, 33806, 0.075535
alpaca_cleaned_dataset, 14276, 0.075508
alpaca_cleaned_dataset, 48426, 0.075491
alpaca_cleaned_dataset, 35418, 0.07548
alpaca_cleaned_dataset, 29046, 0.07548
alpaca_cleaned_dataset, 37669, 0.07547
alpaca_cleaned_dataset, 17618, 0.075463
alpaca_cleaned_dataset, 6686, 0.075453
alpaca_cleaned_dataset, 35, 0.075451
alpaca_cleaned_dataset, 33178, 0.075445
alpaca_cleaned_dataset, 37779, 0.075442
alpaca_cleaned_dataset, 40613, 0.075417
alpaca_cleaned_dataset, 25179, 0.075404
alpaca_cleaned_dataset, 40543, 0.075388
alpaca_cleaned_dataset, 14002, 0.075383
alpaca_cleaned_dataset, 36916, 0.075382
alpaca_cleaned_dataset, 24395, 0.075377
alpaca_cleaned_dataset, 35692, 0.075367
alpaca_cleaned_dataset, 40135, 0.07536
alpaca_cleaned_dataset, 11651, 0.075359
alpaca_cleaned_dataset, 20635, 0.075356
alpaca_cleaned_dataset, 18403, 0.075356
alpaca_cleaned_dataset, 39185, 0.075346
alpaca_cleaned_dataset, 12871, 0.075343
alpaca_cleaned_dataset, 41631, 0.075334
alpaca_cleaned_dataset, 10748, 0.075334
alpaca_cleaned_dataset, 21093, 0.075334
alpaca_cleaned_dataset, 50056, 0.075328
alpaca_cleaned_dataset, 7010, 0.075323
alpaca_cleaned_dataset, 48334, 0.07532
alpaca_cleaned_dataset, 19785, 0.075311
alpaca_cleaned_dataset, 19265, 0.075298
alpaca_cleaned_dataset, 11752, 0.075294
alpaca_cleaned_dataset, 10141, 0.075291
alpaca_cleaned_dataset, 21734, 0.075291
alpaca_cleaned_dataset, 4240, 0.07529
alpaca_cleaned_dataset, 46156, 0.075289
alpaca_cleaned_dataset, 41795, 0.075284
alpaca_cleaned_dataset, 7866, 0.075282
alpaca_cleaned_dataset, 24474, 0.075275
alpaca_cleaned_dataset, 27567, 0.075256
alpaca_cleaned_dataset, 5533, 0.07525
alpaca_cleaned_dataset, 34432, 0.075241
alpaca_cleaned_dataset, 6721, 0.075241
alpaca_cleaned_dataset, 27621, 0.075234
alpaca_cleaned_dataset, 10758, 0.07523
alpaca_cleaned_dataset, 37646, 0.075225
alpaca_cleaned_dataset, 42797, 0.075202
alpaca_cleaned_dataset, 39342, 0.075197
alpaca_cleaned_dataset, 45818, 0.075196
alpaca_cleaned_dataset, 44621, 0.075187
alpaca_cleaned_dataset, 39683, 0.075184
alpaca_cleaned_dataset, 32687, 0.075182
alpaca_cleaned_dataset, 9971, 0.075177
alpaca_cleaned_dataset, 39388, 0.075174
alpaca_cleaned_dataset, 1035, 0.075169
alpaca_cleaned_dataset, 14780, 0.075165
alpaca_cleaned_dataset, 31292, 0.075147
alpaca_cleaned_dataset, 37313, 0.075146
alpaca_cleaned_dataset, 6240, 0.075137
alpaca_cleaned_dataset, 30948, 0.075124
alpaca_cleaned_dataset, 12184, 0.075112
alpaca_cleaned_dataset, 13812, 0.075109
alpaca_cleaned_dataset, 25467, 0.075097
alpaca_cleaned_dataset, 43971, 0.075096
alpaca_cleaned_dataset, 38463, 0.075092
alpaca_cleaned_dataset, 2161, 0.075091
alpaca_cleaned_dataset, 721, 0.075086
alpaca_cleaned_dataset, 12377, 0.075084
alpaca_cleaned_dataset, 9517, 0.07508
alpaca_cleaned_dataset, 6701, 0.075067
alpaca_cleaned_dataset, 14445, 0.075066
alpaca_cleaned_dataset, 18078, 0.075057
alpaca_cleaned_dataset, 5333, 0.075045
alpaca_cleaned_dataset, 51750, 0.07503
alpaca_cleaned_dataset, 29301, 0.075027
alpaca_cleaned_dataset, 37781, 0.075001
alpaca_cleaned_dataset, 1342, 0.075
alpaca_cleaned_dataset, 45854, 0.075
alpaca_cleaned_dataset, 47589, 0.074998
alpaca_cleaned_dataset, 31537, 0.074977
alpaca_cleaned_dataset, 25060, 0.074975
alpaca_cleaned_dataset, 37043, 0.074968
alpaca_cleaned_dataset, 6634, 0.07496
alpaca_cleaned_dataset, 22052, 0.074957
alpaca_cleaned_dataset, 4914, 0.074957
alpaca_cleaned_dataset, 972, 0.074945
alpaca_cleaned_dataset, 50421, 0.074939
alpaca_cleaned_dataset, 36091, 0.074937
alpaca_cleaned_dataset, 48257, 0.074934
alpaca_cleaned_dataset, 31311, 0.074934
alpaca_cleaned_dataset, 16502, 0.074933
alpaca_cleaned_dataset, 44206, 0.074933
alpaca_cleaned_dataset, 35331, 0.074928
alpaca_cleaned_dataset, 50649, 0.074926
alpaca_cleaned_dataset, 39511, 0.074921
alpaca_cleaned_dataset, 41546, 0.074918
alpaca_cleaned_dataset, 4942, 0.074911
alpaca_cleaned_dataset, 13380, 0.074908
alpaca_cleaned_dataset, 30175, 0.074887
alpaca_cleaned_dataset, 34213, 0.074886
alpaca_cleaned_dataset, 15041, 0.074885
alpaca_cleaned_dataset, 5998, 0.07488
alpaca_cleaned_dataset, 42856, 0.074867
alpaca_cleaned_dataset, 10503, 0.074862
alpaca_cleaned_dataset, 23622, 0.074862
alpaca_cleaned_dataset, 12737, 0.074848
alpaca_cleaned_dataset, 12505, 0.074841
alpaca_cleaned_dataset, 5329, 0.074838
alpaca_cleaned_dataset, 38435, 0.074826
alpaca_cleaned_dataset, 38392, 0.074825
alpaca_cleaned_dataset, 27400, 0.074823
alpaca_cleaned_dataset, 3129, 0.074821
alpaca_cleaned_dataset, 27582, 0.074814
alpaca_cleaned_dataset, 6657, 0.074796
alpaca_cleaned_dataset, 31313, 0.074792
alpaca_cleaned_dataset, 46854, 0.074791
alpaca_cleaned_dataset, 14815, 0.074763
alpaca_cleaned_dataset, 47338, 0.074748
alpaca_cleaned_dataset, 11761, 0.074739
alpaca_cleaned_dataset, 27798, 0.074721
alpaca_cleaned_dataset, 22679, 0.074711
alpaca_cleaned_dataset, 27001, 0.074699
alpaca_cleaned_dataset, 8284, 0.074698
alpaca_cleaned_dataset, 17688, 0.07469
alpaca_cleaned_dataset, 8441, 0.074689
alpaca_cleaned_dataset, 10390, 0.074684
alpaca_cleaned_dataset, 16052, 0.074682
alpaca_cleaned_dataset, 23238, 0.074681
alpaca_cleaned_dataset, 8104, 0.074663
alpaca_cleaned_dataset, 15301, 0.074662
alpaca_cleaned_dataset, 5248, 0.074661
alpaca_cleaned_dataset, 2171, 0.074654
alpaca_cleaned_dataset, 8120, 0.074653
alpaca_cleaned_dataset, 23630, 0.074647
alpaca_cleaned_dataset, 23516, 0.074641
alpaca_cleaned_dataset, 47341, 0.074638
alpaca_cleaned_dataset, 38427, 0.074636
alpaca_cleaned_dataset, 43564, 0.074633
alpaca_cleaned_dataset, 12917, 0.074622
alpaca_cleaned_dataset, 28370, 0.074621
alpaca_cleaned_dataset, 24038, 0.074619
alpaca_cleaned_dataset, 19427, 0.074613
alpaca_cleaned_dataset, 29904, 0.07461
alpaca_cleaned_dataset, 43282, 0.074607
alpaca_cleaned_dataset, 19191, 0.074603
alpaca_cleaned_dataset, 25438, 0.074602
alpaca_cleaned_dataset, 45901, 0.074599
alpaca_cleaned_dataset, 36948, 0.074597
alpaca_cleaned_dataset, 19388, 0.074596
alpaca_cleaned_dataset, 6513, 0.074593
alpaca_cleaned_dataset, 3780, 0.074589
alpaca_cleaned_dataset, 16230, 0.074582
alpaca_cleaned_dataset, 34906, 0.074564
alpaca_cleaned_dataset, 12098, 0.07456
alpaca_cleaned_dataset, 34526, 0.074558
alpaca_cleaned_dataset, 11601, 0.074554
alpaca_cleaned_dataset, 34150, 0.074542
alpaca_cleaned_dataset, 20554, 0.074505
alpaca_cleaned_dataset, 12240, 0.074503
alpaca_cleaned_dataset, 23379, 0.074503
alpaca_cleaned_dataset, 31474, 0.074492
alpaca_cleaned_dataset, 33673, 0.074491
alpaca_cleaned_dataset, 42009, 0.074481
alpaca_cleaned_dataset, 32620, 0.074472
alpaca_cleaned_dataset, 6051, 0.074467
alpaca_cleaned_dataset, 36757, 0.074467
alpaca_cleaned_dataset, 11400, 0.074466
alpaca_cleaned_dataset, 49718, 0.074464
alpaca_cleaned_dataset, 44249, 0.074459
alpaca_cleaned_dataset, 8594, 0.074456
alpaca_cleaned_dataset, 29298, 0.074452
alpaca_cleaned_dataset, 7128, 0.074442
alpaca_cleaned_dataset, 25170, 0.074438
alpaca_cleaned_dataset, 16654, 0.074429
alpaca_cleaned_dataset, 10817, 0.074428
alpaca_cleaned_dataset, 45856, 0.074426
alpaca_cleaned_dataset, 27059, 0.074425
alpaca_cleaned_dataset, 27255, 0.074407
alpaca_cleaned_dataset, 34117, 0.074403
alpaca_cleaned_dataset, 45516, 0.074389
alpaca_cleaned_dataset, 30602, 0.07438
alpaca_cleaned_dataset, 29697, 0.074371
alpaca_cleaned_dataset, 29304, 0.074359
alpaca_cleaned_dataset, 24121, 0.074353
alpaca_cleaned_dataset, 25944, 0.07434
alpaca_cleaned_dataset, 15976, 0.074329
alpaca_cleaned_dataset, 32512, 0.07432
alpaca_cleaned_dataset, 41846, 0.074315
alpaca_cleaned_dataset, 40257, 0.074313
alpaca_cleaned_dataset, 10425, 0.074306
alpaca_cleaned_dataset, 4893, 0.074306
alpaca_cleaned_dataset, 36756, 0.074303
alpaca_cleaned_dataset, 22568, 0.074296
alpaca_cleaned_dataset, 47931, 0.074291
alpaca_cleaned_dataset, 48412, 0.074273
alpaca_cleaned_dataset, 39484, 0.074262
alpaca_cleaned_dataset, 13844, 0.074262
alpaca_cleaned_dataset, 11479, 0.074261
alpaca_cleaned_dataset, 33684, 0.074238
alpaca_cleaned_dataset, 4657, 0.074235
alpaca_cleaned_dataset, 28729, 0.074234
alpaca_cleaned_dataset, 19037, 0.074233
alpaca_cleaned_dataset, 21846, 0.074232
alpaca_cleaned_dataset, 26047, 0.074231
alpaca_cleaned_dataset, 33295, 0.074211
alpaca_cleaned_dataset, 41009, 0.074198
alpaca_cleaned_dataset, 38419, 0.074195
alpaca_cleaned_dataset, 25592, 0.074181
alpaca_cleaned_dataset, 24059, 0.074178
alpaca_cleaned_dataset, 33517, 0.074166
alpaca_cleaned_dataset, 9475, 0.074165
alpaca_cleaned_dataset, 26716, 0.074163
alpaca_cleaned_dataset, 37860, 0.074149
alpaca_cleaned_dataset, 2992, 0.07414
alpaca_cleaned_dataset, 19262, 0.074128
alpaca_cleaned_dataset, 49502, 0.074111
alpaca_cleaned_dataset, 41771, 0.074106
alpaca_cleaned_dataset, 47018, 0.074094
alpaca_cleaned_dataset, 16766, 0.074092
alpaca_cleaned_dataset, 34780, 0.074087
alpaca_cleaned_dataset, 16683, 0.07408
alpaca_cleaned_dataset, 30326, 0.07408
alpaca_cleaned_dataset, 9086, 0.074071
alpaca_cleaned_dataset, 35416, 0.074065
alpaca_cleaned_dataset, 6388, 0.074063
alpaca_cleaned_dataset, 3078, 0.074058
alpaca_cleaned_dataset, 12889, 0.074057
alpaca_cleaned_dataset, 27319, 0.074057
alpaca_cleaned_dataset, 13298, 0.074047
alpaca_cleaned_dataset, 7689, 0.074047
alpaca_cleaned_dataset, 51220, 0.074033
alpaca_cleaned_dataset, 2830, 0.074021
alpaca_cleaned_dataset, 27855, 0.07402
alpaca_cleaned_dataset, 47345, 0.074014
alpaca_cleaned_dataset, 28534, 0.074009
alpaca_cleaned_dataset, 11448, 0.074007
alpaca_cleaned_dataset, 51534, 0.073997
alpaca_cleaned_dataset, 19192, 0.073995
alpaca_cleaned_dataset, 16921, 0.073991
alpaca_cleaned_dataset, 33808, 0.073991
